,season,part,href
1346,2014/2015,Regular Season,https://vtb-league.com/en/game/1349781#stat
1347,2014/2015,Regular Season,https://vtb-league.com/en/game/1349727#stat
1348,2014/2015,Regular Season,https://vtb-league.com/en/game/1349771#stat
1349,2014/2015,Regular Season,https://vtb-league.com/en/game/1349775#stat
1350,2014/2015,Regular Season,https://vtb-league.com/en/game/1349767#stat
1351,2014/2015,Regular Season,https://vtb-league.com/en/game/1349763#stat
1352,2014/2015,Regular Season,https://vtb-league.com/en/game/1349759#stat
1353,2014/2015,Regular Season,https://vtb-league.com/en/game/1349747#stat
1354,2014/2015,Regular Season,https://vtb-league.com/en/game/1349743#stat
1355,2014/2015,Regular Season,https://vtb-league.com/en/game/1349739#stat
1356,2014/2015,Regular Season,https://vtb-league.com/en/game/1349731#stat
1357,2014/2015,Regular Season,https://vtb-league.com/en/game/1349729#stat
1358,2014/2015,Regular Season,https://vtb-league.com/en/game/1349725#stat
1359,2014/2015,Regular Season,https://vtb-league.com/en/game/1349723#stat
1360,2014/2015,Regular Season,https://vtb-league.com/en/game/1349719#stat
1361,2014/2015,Regular Season,https://vtb-league.com/en/game/1349721#stat
1362,2014/2015,Regular Season,https://vtb-league.com/en/game/1349713#stat
1363,2014/2015,Regular Season,https://vtb-league.com/en/game/1349717#stat
1364,2014/2015,Regular Season,https://vtb-league.com/en/game/1349715#stat
1365,2014/2015,Regular Season,https://vtb-league.com/en/game/1349711#stat
1366,2014/2015,Regular Season,https://vtb-league.com/en/game/1349709#stat
1367,2014/2015,Regular Season,https://vtb-league.com/en/game/1349707#stat
1368,2014/2015,Regular Season,https://vtb-league.com/en/game/1349699#stat
1369,2014/2015,Regular Season,https://vtb-league.com/en/game/1349701#stat
1370,2014/2015,Regular Season,https://vtb-league.com/en/game/1349703#stat
1371,2014/2015,Regular Season,https://vtb-league.com/en/game/1349693#stat
1372,2014/2015,Regular Season,https://vtb-league.com/en/game/1349705#stat
1373,2014/2015,Regular Season,https://vtb-league.com/en/game/1349695#stat
1374,2014/2015,Regular Season,https://vtb-league.com/en/game/1349937#stat
1375,2014/2015,Regular Season,https://vtb-league.com/en/game/1349691#stat
1376,2014/2015,Regular Season,https://vtb-league.com/en/game/1349689#stat
1377,2014/2015,Regular Season,https://vtb-league.com/en/game/1349687#stat
1378,2014/2015,Regular Season,https://vtb-league.com/en/game/1349685#stat
1379,2014/2015,Regular Season,https://vtb-league.com/en/game/1349683#stat
1380,2014/2015,Regular Season,https://vtb-league.com/en/game/1349681#stat
1381,2014/2015,Regular Season,https://vtb-league.com/en/game/1349679#stat
1382,2014/2015,Regular Season,https://vtb-league.com/en/game/1349677#stat
1383,2014/2015,Regular Season,https://vtb-league.com/en/game/1349673#stat
1384,2014/2015,Regular Season,https://vtb-league.com/en/game/1349675#stat
1385,2014/2015,Regular Season,https://vtb-league.com/en/game/1349671#stat
1386,2014/2015,Regular Season,https://vtb-league.com/en/game/1349669#stat
1387,2014/2015,Regular Season,https://vtb-league.com/en/game/1349667#stat
1388,2014/2015,Regular Season,https://vtb-league.com/en/game/1349665#stat
1389,2014/2015,Regular Season,https://vtb-league.com/en/game/1349663#stat
1390,2014/2015,Regular Season,https://vtb-league.com/en/game/1349661#stat
1391,2014/2015,Regular Season,https://vtb-league.com/en/game/1349659#stat
1392,2014/2015,Regular Season,https://vtb-league.com/en/game/1349649#stat
1393,2014/2015,Regular Season,https://vtb-league.com/en/game/1349653#stat
1394,2014/2015,Regular Season,https://vtb-league.com/en/game/1349651#stat
1395,2014/2015,Regular Season,https://vtb-league.com/en/game/1349647#stat
1396,2014/2015,Regular Season,https://vtb-league.com/en/game/1349655#stat
1397,2014/2015,Regular Season,https://vtb-league.com/en/game/1349657#stat
1398,2014/2015,Regular Season,https://vtb-league.com/en/game/1349645#stat
1399,2014/2015,Regular Season,https://vtb-league.com/en/game/1349635#stat
1400,2014/2015,Regular Season,https://vtb-league.com/en/game/1349639#stat
1401,2014/2015,Regular Season,https://vtb-league.com/en/game/1349633#stat
1402,2014/2015,Regular Season,https://vtb-league.com/en/game/1349631#stat
1403,2014/2015,Regular Season,https://vtb-league.com/en/game/1349637#stat
1404,2014/2015,Regular Season,https://vtb-league.com/en/game/1349641#stat
1405,2014/2015,Regular Season,https://vtb-league.com/en/game/1349629#stat
1406,2014/2015,Regular Season,https://vtb-league.com/en/game/1349627#stat
1407,2014/2015,Regular Season,https://vtb-league.com/en/game/1349619#stat
1408,2014/2015,Regular Season,https://vtb-league.com/en/game/1349623#stat
1409,2014/2015,Regular Season,https://vtb-league.com/en/game/1349617#stat
1410,2014/2015,Regular Season,https://vtb-league.com/en/game/1349615#stat
1411,2014/2015,Regular Season,https://vtb-league.com/en/game/1349625#stat
1412,2014/2015,Regular Season,https://vtb-league.com/en/game/1349621#stat
1413,2014/2015,Regular Season,https://vtb-league.com/en/game/1349613#stat
1414,2014/2015,Regular Season,https://vtb-league.com/en/game/1349609#stat
1415,2014/2015,Regular Season,https://vtb-league.com/en/game/1349605#stat
1416,2014/2015,Regular Season,https://vtb-league.com/en/game/1349607#stat
1417,2014/2015,Regular Season,https://vtb-league.com/en/game/1349611#stat
1418,2014/2015,Regular Season,https://vtb-league.com/en/game/1349603#stat
1419,2014/2015,Regular Season,https://vtb-league.com/en/game/1349599#stat
1420,2014/2015,Regular Season,https://vtb-league.com/en/game/1349597#stat
1421,2014/2015,Regular Season,https://vtb-league.com/en/game/1349595#stat
1422,2014/2015,Regular Season,https://vtb-league.com/en/game/1349593#stat
1423,2014/2015,Regular Season,https://vtb-league.com/en/game/1349591#stat
1424,2014/2015,Regular Season,https://vtb-league.com/en/game/1349587#stat
1425,2014/2015,Regular Season,https://vtb-league.com/en/game/1349589#stat
1426,2014/2015,Regular Season,https://vtb-league.com/en/game/1349585#stat
1427,2014/2015,Regular Season,https://vtb-league.com/en/game/1349583#stat
1428,2014/2015,Regular Season,https://vtb-league.com/en/game/1349581#stat
1429,2014/2015,Regular Season,https://vtb-league.com/en/game/1349579#stat
1430,2014/2015,Regular Season,https://vtb-league.com/en/game/1349573#stat
1431,2014/2015,Regular Season,https://vtb-league.com/en/game/1349577#stat
1432,2014/2015,Regular Season,https://vtb-league.com/en/game/1349571#stat
1433,2014/2015,Regular Season,https://vtb-league.com/en/game/1349569#stat
1434,2014/2015,Regular Season,https://vtb-league.com/en/game/1349567#stat
1435,2014/2015,Regular Season,https://vtb-league.com/en/game/1349565#stat
1436,2014/2015,Regular Season,https://vtb-league.com/en/game/1349563#stat
1437,2014/2015,Regular Season,https://vtb-league.com/en/game/1349561#stat
1438,2014/2015,Regular Season,https://vtb-league.com/en/game/1349557#stat
1439,2014/2015,Regular Season,https://vtb-league.com/en/game/1349555#stat
1440,2014/2015,Regular Season,https://vtb-league.com/en/game/1349559#stat
1441,2014/2015,Regular Season,https://vtb-league.com/en/game/1349553#stat
1442,2014/2015,Regular Season,https://vtb-league.com/en/game/1349551#stat
1443,2014/2015,Regular Season,https://vtb-league.com/en/game/1349549#stat
1444,2014/2015,Regular Season,https://vtb-league.com/en/game/1349543#stat
1445,2014/2015,Regular Season,https://vtb-league.com/en/game/1349539#stat
1446,2014/2015,Regular Season,https://vtb-league.com/en/game/1349547#stat
1447,2014/2015,Regular Season,https://vtb-league.com/en/game/1349541#stat
1448,2014/2015,Regular Season,https://vtb-league.com/en/game/1349537#stat
1449,2014/2015,Regular Season,https://vtb-league.com/en/game/1349545#stat
1450,2014/2015,Regular Season,https://vtb-league.com/en/game/1349535#stat
1451,2014/2015,Regular Season,https://vtb-league.com/en/game/1349531#stat
1452,2014/2015,Regular Season,https://vtb-league.com/en/game/1349533#stat
1453,2014/2015,Regular Season,https://vtb-league.com/en/game/1349529#stat
1454,2014/2015,Regular Season,https://vtb-league.com/en/game/1349523#stat
1455,2014/2015,Regular Season,https://vtb-league.com/en/game/1349527#stat
1456,2014/2015,Regular Season,https://vtb-league.com/en/game/1349525#stat
1457,2014/2015,Regular Season,https://vtb-league.com/en/game/1349521#stat
1458,2014/2015,Regular Season,https://vtb-league.com/en/game/1349519#stat
1459,2014/2015,Regular Season,https://vtb-league.com/en/game/1349517#stat
1460,2013/2014,Regular Season,https://vtb-league.com/en/game/790594#stat
1461,2013/2014,Regular Season,https://vtb-league.com/en/game/790802#stat
1462,2013/2014,Regular Season,https://vtb-league.com/en/game/790620#stat
1463,2013/2014,Regular Season,https://vtb-league.com/en/game/790796#stat
1464,2013/2014,Regular Season,https://vtb-league.com/en/game/790622#stat
1465,2013/2014,Regular Season,https://vtb-league.com/en/game/790614#stat
1466,2013/2014,Regular Season,https://vtb-league.com/en/game/790798#stat
1467,2013/2014,Regular Season,https://vtb-league.com/en/game/790800#stat
1468,2013/2014,Regular Season,https://vtb-league.com/en/game/790794#stat
1469,2013/2014,Regular Season,https://vtb-league.com/en/game/790616#stat
1470,2013/2014,Regular Season,https://vtb-league.com/en/game/790618#stat
1471,2013/2014,Regular Season,https://vtb-league.com/en/game/790612#stat
1472,2013/2014,Regular Season,https://vtb-league.com/en/game/790542#stat
1473,2013/2014,Regular Season,https://vtb-league.com/en/game/790610#stat
1474,2013/2014,Regular Season,https://vtb-league.com/en/game/790606#stat
1475,2013/2014,Regular Season,https://vtb-league.com/en/game/790790#stat
1476,2013/2014,Regular Season,https://vtb-league.com/en/game/790792#stat
1477,2013/2014,Regular Season,https://vtb-league.com/en/game/790784#stat
1478,2013/2014,Regular Season,https://vtb-league.com/en/game/790608#stat
1479,2013/2014,Regular Season,https://vtb-league.com/en/game/790786#stat
1480,2013/2014,Regular Season,https://vtb-league.com/en/game/790788#stat
1481,2013/2014,Regular Season,https://vtb-league.com/en/game/790774#stat
1482,2013/2014,Regular Season,https://vtb-league.com/en/game/790600#stat
1483,2013/2014,Regular Season,https://vtb-league.com/en/game/790782#stat
1484,2013/2014,Regular Season,https://vtb-league.com/en/game/790776#stat
1485,2013/2014,Regular Season,https://vtb-league.com/en/game/790778#stat
1486,2013/2014,Regular Season,https://vtb-league.com/en/game/790780#stat
1487,2013/2014,Regular Season,https://vtb-league.com/en/game/790598#stat
1488,2013/2014,Regular Season,https://vtb-league.com/en/game/790604#stat
1489,2013/2014,Regular Season,https://vtb-league.com/en/game/790602#stat
1490,2013/2014,Regular Season,https://vtb-league.com/en/game/790772#stat
1491,2013/2014,Regular Season,https://vtb-league.com/en/game/790596#stat
1492,2013/2014,Regular Season,https://vtb-league.com/en/game/790770#stat
1493,2013/2014,Regular Season,https://vtb-league.com/en/game/790768#stat
1494,2013/2014,Regular Season,https://vtb-league.com/en/game/790592#stat
1495,2013/2014,Regular Season,https://vtb-league.com/en/game/790764#stat
1496,2013/2014,Regular Season,https://vtb-league.com/en/game/790762#stat
1497,2013/2014,Regular Season,https://vtb-league.com/en/game/790760#stat
1498,2013/2014,Regular Season,https://vtb-league.com/en/game/790590#stat
1499,2013/2014,Regular Season,https://vtb-league.com/en/game/790586#stat
1500,2013/2014,Regular Season,https://vtb-league.com/en/game/790766#stat
1501,2013/2014,Regular Season,https://vtb-league.com/en/game/790588#stat
1502,2013/2014,Regular Season,https://vtb-league.com/en/game/790758#stat
1503,2013/2014,Regular Season,https://vtb-league.com/en/game/790752#stat
1504,2013/2014,Regular Season,https://vtb-league.com/en/game/790750#stat
1505,2013/2014,Regular Season,https://vtb-league.com/en/game/790582#stat
1506,2013/2014,Regular Season,https://vtb-league.com/en/game/790756#stat
1507,2013/2014,Regular Season,https://vtb-league.com/en/game/790754#stat
1508,2013/2014,Regular Season,https://vtb-league.com/en/game/790580#stat
1509,2013/2014,Regular Season,https://vtb-league.com/en/game/790576#stat
1510,2013/2014,Regular Season,https://vtb-league.com/en/game/790574#stat
1511,2013/2014,Regular Season,https://vtb-league.com/en/game/790572#stat
1512,2013/2014,Regular Season,https://vtb-league.com/en/game/790570#stat
1513,2013/2014,Regular Season,https://vtb-league.com/en/game/790744#stat
1514,2013/2014,Regular Season,https://vtb-league.com/en/game/790748#stat
1515,2013/2014,Regular Season,https://vtb-league.com/en/game/790568#stat
1516,2013/2014,Regular Season,https://vtb-league.com/en/game/790564#stat
1517,2013/2014,Regular Season,https://vtb-league.com/en/game/790746#stat
1518,2013/2014,Regular Season,https://vtb-league.com/en/game/790742#stat
1519,2013/2014,Regular Season,https://vtb-league.com/en/game/790566#stat
1520,2013/2014,Regular Season,https://vtb-league.com/en/game/790578#stat
1521,2013/2014,Regular Season,https://vtb-league.com/en/game/790584#stat
1522,2013/2014,Regular Season,https://vtb-league.com/en/game/790740#stat
1523,2013/2014,Regular Season,https://vtb-league.com/en/game/790562#stat
1524,2013/2014,Regular Season,https://vtb-league.com/en/game/790736#stat
1525,2013/2014,Regular Season,https://vtb-league.com/en/game/790560#stat
1526,2013/2014,Regular Season,https://vtb-league.com/en/game/790734#stat
1527,2013/2014,Regular Season,https://vtb-league.com/en/game/790558#stat
1528,2013/2014,Regular Season,https://vtb-league.com/en/game/790732#stat
1529,2013/2014,Regular Season,https://vtb-league.com/en/game/790738#stat
1530,2013/2014,Regular Season,https://vtb-league.com/en/game/790556#stat
1531,2013/2014,Regular Season,https://vtb-league.com/en/game/790554#stat
1532,2013/2014,Regular Season,https://vtb-league.com/en/game/790730#stat
1533,2013/2014,Regular Season,https://vtb-league.com/en/game/790722#stat
1534,2013/2014,Regular Season,https://vtb-league.com/en/game/790550#stat
1535,2013/2014,Regular Season,https://vtb-league.com/en/game/790552#stat
1536,2013/2014,Regular Season,https://vtb-league.com/en/game/790548#stat
1537,2013/2014,Regular Season,https://vtb-league.com/en/game/790546#stat
1538,2013/2014,Regular Season,https://vtb-league.com/en/game/790726#stat
1539,2013/2014,Regular Season,https://vtb-league.com/en/game/790724#stat
1540,2013/2014,Regular Season,https://vtb-league.com/en/game/790728#stat
1541,2013/2014,Regular Season,https://vtb-league.com/en/game/790544#stat
1542,2013/2014,Regular Season,https://vtb-league.com/en/game/790720#stat
1543,2013/2014,Regular Season,https://vtb-league.com/en/game/790534#stat
1544,2013/2014,Regular Season,https://vtb-league.com/en/game/790718#stat
1545,2013/2014,Regular Season,https://vtb-league.com/en/game/790536#stat
1546,2013/2014,Regular Season,https://vtb-league.com/en/game/790538#stat
1547,2013/2014,Regular Season,https://vtb-league.com/en/game/790712#stat
1548,2013/2014,Regular Season,https://vtb-league.com/en/game/790714#stat
1549,2013/2014,Regular Season,https://vtb-league.com/en/game/790540#stat
1550,2013/2014,Regular Season,https://vtb-league.com/en/game/790716#stat
1551,2013/2014,Regular Season,https://vtb-league.com/en/game/790526#stat
1552,2013/2014,Regular Season,https://vtb-league.com/en/game/790710#stat
1553,2013/2014,Regular Season,https://vtb-league.com/en/game/790530#stat
1554,2013/2014,Regular Season,https://vtb-league.com/en/game/790708#stat
1555,2013/2014,Regular Season,https://vtb-league.com/en/game/790704#stat
1556,2013/2014,Regular Season,https://vtb-league.com/en/game/790528#stat
1557,2013/2014,Regular Season,https://vtb-league.com/en/game/790706#stat
1558,2013/2014,Regular Season,https://vtb-league.com/en/game/790492#stat
1559,2013/2014,Regular Season,https://vtb-league.com/en/game/790532#stat
1560,2013/2014,Regular Season,https://vtb-league.com/en/game/790702#stat
1561,2013/2014,Regular Season,https://vtb-league.com/en/game/790700#stat
1562,2013/2014,Regular Season,https://vtb-league.com/en/game/790524#stat
1563,2013/2014,Regular Season,https://vtb-league.com/en/game/790694#stat
1564,2013/2014,Regular Season,https://vtb-league.com/en/game/790518#stat
1565,2013/2014,Regular Season,https://vtb-league.com/en/game/790698#stat
1566,2013/2014,Regular Season,https://vtb-league.com/en/game/790692#stat
1567,2013/2014,Regular Season,https://vtb-league.com/en/game/790696#stat
1568,2013/2014,Regular Season,https://vtb-league.com/en/game/790522#stat
1569,2013/2014,Regular Season,https://vtb-league.com/en/game/790516#stat
1570,2013/2014,Regular Season,https://vtb-league.com/en/game/790514#stat
1571,2013/2014,Regular Season,https://vtb-league.com/en/game/790682#stat
1572,2013/2014,Regular Season,https://vtb-league.com/en/game/790684#stat
1573,2013/2014,Regular Season,https://vtb-league.com/en/game/790686#stat
1574,2013/2014,Regular Season,https://vtb-league.com/en/game/790508#stat
1575,2013/2014,Regular Season,https://vtb-league.com/en/game/790688#stat
1576,2013/2014,Regular Season,https://vtb-league.com/en/game/790510#stat
1577,2013/2014,Regular Season,https://vtb-league.com/en/game/790690#stat
1578,2013/2014,Regular Season,https://vtb-league.com/en/game/790512#stat
1579,2013/2014,Regular Season,https://vtb-league.com/en/game/790506#stat
1580,2013/2014,Regular Season,https://vtb-league.com/en/game/790504#stat
1581,2013/2014,Regular Season,https://vtb-league.com/en/game/790680#stat
1582,2013/2014,Regular Season,https://vtb-league.com/en/game/790678#stat
1583,2013/2014,Regular Season,https://vtb-league.com/en/game/790502#stat
1584,2013/2014,Regular Season,https://vtb-league.com/en/game/790520#stat
1585,2013/2014,Regular Season,https://vtb-league.com/en/game/790676#stat
1586,2013/2014,Regular Season,https://vtb-league.com/en/game/790498#stat
1587,2013/2014,Regular Season,https://vtb-league.com/en/game/790674#stat
1588,2013/2014,Regular Season,https://vtb-league.com/en/game/790496#stat
1589,2013/2014,Regular Season,https://vtb-league.com/en/game/790672#stat
1590,2013/2014,Regular Season,https://vtb-league.com/en/game/790670#stat
1591,2013/2014,Regular Season,https://vtb-league.com/en/game/790494#stat
1592,2013/2014,Regular Season,https://vtb-league.com/en/game/790500#stat
1593,2013/2014,Regular Season,https://vtb-league.com/en/game/790668#stat
1594,2013/2014,Regular Season,https://vtb-league.com/en/game/790490#stat
1595,2013/2014,Regular Season,https://vtb-league.com/en/game/790666#stat
1596,2013/2014,Regular Season,https://vtb-league.com/en/game/790664#stat
1597,2013/2014,Regular Season,https://vtb-league.com/en/game/790484#stat
1598,2013/2014,Regular Season,https://vtb-league.com/en/game/790662#stat
1599,2013/2014,Regular Season,https://vtb-league.com/en/game/790486#stat
1600,2013/2014,Regular Season,https://vtb-league.com/en/game/790488#stat
1601,2013/2014,Regular Season,https://vtb-league.com/en/game/790658#stat
1602,2013/2014,Regular Season,https://vtb-league.com/en/game/790656#stat
1603,2013/2014,Regular Season,https://vtb-league.com/en/game/790654#stat
1604,2013/2014,Regular Season,https://vtb-league.com/en/game/790482#stat
1605,2013/2014,Regular Season,https://vtb-league.com/en/game/790660#stat
1606,2013/2014,Regular Season,https://vtb-league.com/en/game/790480#stat
1607,2013/2014,Regular Season,https://vtb-league.com/en/game/790478#stat
1608,2013/2014,Regular Season,https://vtb-league.com/en/game/790476#stat
1609,2013/2014,Regular Season,https://vtb-league.com/en/game/790474#stat
1610,2013/2014,Regular Season,https://vtb-league.com/en/game/790470#stat
1611,2013/2014,Regular Season,https://vtb-league.com/en/game/790648#stat
1612,2013/2014,Regular Season,https://vtb-league.com/en/game/790472#stat
1613,2013/2014,Regular Season,https://vtb-league.com/en/game/790466#stat
1614,2013/2014,Regular Season,https://vtb-league.com/en/game/790646#stat
1615,2013/2014,Regular Season,https://vtb-league.com/en/game/790650#stat
1616,2013/2014,Regular Season,https://vtb-league.com/en/game/790468#stat
1617,2013/2014,Regular Season,https://vtb-league.com/en/game/790652#stat
1618,2013/2014,Regular Season,https://vtb-league.com/en/game/790464#stat
1619,2013/2014,Regular Season,https://vtb-league.com/en/game/790462#stat
1620,2013/2014,Regular Season,https://vtb-league.com/en/game/790640#stat
1621,2013/2014,Regular Season,https://vtb-league.com/en/game/790642#stat
1622,2013/2014,Regular Season,https://vtb-league.com/en/game/790636#stat
1623,2013/2014,Regular Season,https://vtb-league.com/en/game/790638#stat
1624,2013/2014,Regular Season,https://vtb-league.com/en/game/790456#stat
1625,2013/2014,Regular Season,https://vtb-league.com/en/game/790460#stat
1626,2013/2014,Regular Season,https://vtb-league.com/en/game/790458#stat
1627,2013/2014,Regular Season,https://vtb-league.com/en/game/790644#stat
1628,2013/2014,Regular Season,https://vtb-league.com/en/game/790454#stat
1629,2013/2014,Regular Season,https://vtb-league.com/en/game/790452#stat
1630,2013/2014,Regular Season,https://vtb-league.com/en/game/790448#stat
1631,2013/2014,Regular Season,https://vtb-league.com/en/game/790634#stat
1632,2013/2014,Regular Season,https://vtb-league.com/en/game/790632#stat
1633,2013/2014,Regular Season,https://vtb-league.com/en/game/790450#stat
1634,2013/2014,Regular Season,https://vtb-league.com/en/game/790630#stat
1635,2013/2014,Regular Season,https://vtb-league.com/en/game/790446#stat
1636,2013/2014,Regular Season,https://vtb-league.com/en/game/790628#stat
1637,2013/2014,Regular Season,https://vtb-league.com/en/game/790626#stat
1638,2013/2014,Regular Season,https://vtb-league.com/en/game/790444#stat
1639,2013/2014,Regular Season,https://vtb-league.com/en/game/790624#stat
1640,2013/2014,Playoff,https://vtb-league.com/en/game/1294666#stat
1641,2013/2014,Playoff,https://vtb-league.com/en/game/1294664#stat
1642,2013/2014,Playoff,https://vtb-league.com/en/game/1294662#stat
1643,2013/2014,Playoff,https://vtb-league.com/en/game/1294654#stat
1644,2013/2014,Playoff,https://vtb-league.com/en/game/1294652#stat
1645,2013/2014,Playoff,https://vtb-league.com/en/game/1294650#stat
1646,2013/2014,Playoff,https://vtb-league.com/en/game/1294648#stat
1647,2013/2014,Playoff,https://vtb-league.com/en/game/1294646#stat
1648,2013/2014,Playoff,https://vtb-league.com/en/game/1294644#stat
1649,2013/2014,Playoff,https://vtb-league.com/en/game/1294642#stat
1650,2013/2014,Playoff,https://vtb-league.com/en/game/1294628#stat
1651,2013/2014,Playoff,https://vtb-league.com/en/game/1294620#stat
1652,2013/2014,Playoff,https://vtb-league.com/en/game/1294612#stat
1653,2013/2014,Playoff,https://vtb-league.com/en/game/1294610#stat
1654,2013/2014,Playoff,https://vtb-league.com/en/game/1294608#stat
1655,2013/2014,Playoff,https://vtb-league.com/en/game/1294606#stat
1656,2013/2014,Playoff,https://vtb-league.com/en/game/1294604#stat
1657,2013/2014,Playoff,https://vtb-league.com/en/game/1294600#stat
1658,2013/2014,Playoff,https://vtb-league.com/en/game/1294598#stat
1659,2013/2014,Playoff,https://vtb-league.com/en/game/1294602#stat
1660,2013/2014,Playoff,https://vtb-league.com/en/game/1294596#stat
1661,2013/2014,Playoff,https://vtb-league.com/en/game/1294594#stat
1662,2013/2014,Playoff,https://vtb-league.com/en/game/1294592#stat
1663,2013/2014,Playoff,https://vtb-league.com/en/game/1294590#stat
1664,2013/2014,Playoff,https://vtb-league.com/en/game/1294586#stat
1665,2013/2014,Playoff,https://vtb-league.com/en/game/1294578#stat
1666,2013/2014,Playoff,https://vtb-league.com/en/game/1294580#stat
1667,2013/2014,Playoff,https://vtb-league.com/en/game/1294576#stat
1668,2013/2014,Playoff,https://vtb-league.com/en/game/1294574#stat
1669,2013/2014,Playoff,https://vtb-league.com/en/game/1294570#stat
1670,2013/2014,Playoff,https://vtb-league.com/en/game/1294568#stat
1671,2013/2014,Playoff,https://vtb-league.com/en/game/1294572#stat
1672,2013/2014,Playoff,https://vtb-league.com/en/game/1294566#stat
1673,2012/2013,Regular Season,https://vtb-league.com/en/game/789622#stat
1674,2012/2013,Regular Season,https://vtb-league.com/en/game/789794#stat
1675,2012/2013,Regular Season,https://vtb-league.com/en/game/789616#stat
1676,2012/2013,Regular Season,https://vtb-league.com/en/game/789614#stat
1677,2012/2013,Regular Season,https://vtb-league.com/en/game/789796#stat
1678,2012/2013,Regular Season,https://vtb-league.com/en/game/789618#stat
1679,2012/2013,Regular Season,https://vtb-league.com/en/game/789802#stat
1680,2012/2013,Regular Season,https://vtb-league.com/en/game/789798#stat
1681,2012/2013,Regular Season,https://vtb-league.com/en/game/789800#stat
1682,2012/2013,Regular Season,https://vtb-league.com/en/game/789620#stat
1683,2012/2013,Regular Season,https://vtb-league.com/en/game/789792#stat
1684,2012/2013,Regular Season,https://vtb-league.com/en/game/789612#stat
1685,2012/2013,Regular Season,https://vtb-league.com/en/game/789782#stat
1686,2012/2013,Regular Season,https://vtb-league.com/en/game/789790#stat
1687,2012/2013,Regular Season,https://vtb-league.com/en/game/789788#stat
1688,2012/2013,Regular Season,https://vtb-league.com/en/game/789786#stat
1689,2012/2013,Regular Season,https://vtb-league.com/en/game/789784#stat
1690,2012/2013,Regular Season,https://vtb-league.com/en/game/789608#stat
1691,2012/2013,Regular Season,https://vtb-league.com/en/game/789606#stat
1692,2012/2013,Regular Season,https://vtb-league.com/en/game/789604#stat
1693,2012/2013,Regular Season,https://vtb-league.com/en/game/789610#stat
1694,2012/2013,Regular Season,https://vtb-league.com/en/game/789602#stat
1695,2012/2013,Regular Season,https://vtb-league.com/en/game/789600#stat
1696,2012/2013,Regular Season,https://vtb-league.com/en/game/789598#stat
1697,2012/2013,Regular Season,https://vtb-league.com/en/game/789774#stat
1698,2012/2013,Regular Season,https://vtb-league.com/en/game/789778#stat
1699,2012/2013,Regular Season,https://vtb-league.com/en/game/789776#stat
1700,2012/2013,Regular Season,https://vtb-league.com/en/game/789596#stat
1701,2012/2013,Regular Season,https://vtb-league.com/en/game/789780#stat
1702,2012/2013,Regular Season,https://vtb-league.com/en/game/789594#stat
1703,2012/2013,Regular Season,https://vtb-league.com/en/game/789508#stat
1704,2012/2013,Regular Season,https://vtb-league.com/en/game/789772#stat
1705,2012/2013,Regular Season,https://vtb-league.com/en/game/789592#stat
1706,2012/2013,Regular Season,https://vtb-league.com/en/game/789590#stat
1707,2012/2013,Regular Season,https://vtb-league.com/en/game/789770#stat
1708,2012/2013,Regular Season,https://vtb-league.com/en/game/789768#stat
1709,2012/2013,Regular Season,https://vtb-league.com/en/game/789588#stat
1710,2012/2013,Regular Season,https://vtb-league.com/en/game/789584#stat
1711,2012/2013,Regular Season,https://vtb-league.com/en/game/789766#stat
1712,2012/2013,Regular Season,https://vtb-league.com/en/game/789496#stat
1713,2012/2013,Regular Season,https://vtb-league.com/en/game/789762#stat
1714,2012/2013,Regular Season,https://vtb-league.com/en/game/789764#stat
1715,2012/2013,Regular Season,https://vtb-league.com/en/game/789582#stat
1716,2012/2013,Regular Season,https://vtb-league.com/en/game/789754#stat
1717,2012/2013,Regular Season,https://vtb-league.com/en/game/789574#stat
1718,2012/2013,Regular Season,https://vtb-league.com/en/game/789756#stat
1719,2012/2013,Regular Season,https://vtb-league.com/en/game/789758#stat
1720,2012/2013,Regular Season,https://vtb-league.com/en/game/789576#stat
1721,2012/2013,Regular Season,https://vtb-league.com/en/game/789578#stat
1722,2012/2013,Regular Season,https://vtb-league.com/en/game/789760#stat
1723,2012/2013,Regular Season,https://vtb-league.com/en/game/789728#stat
1724,2012/2013,Regular Season,https://vtb-league.com/en/game/789744#stat
1725,2012/2013,Regular Season,https://vtb-league.com/en/game/789570#stat
1726,2012/2013,Regular Season,https://vtb-league.com/en/game/789564#stat
1727,2012/2013,Regular Season,https://vtb-league.com/en/game/789566#stat
1728,2012/2013,Regular Season,https://vtb-league.com/en/game/789752#stat
1729,2012/2013,Regular Season,https://vtb-league.com/en/game/789572#stat
1730,2012/2013,Regular Season,https://vtb-league.com/en/game/789568#stat
1731,2012/2013,Regular Season,https://vtb-league.com/en/game/789746#stat
1732,2012/2013,Regular Season,https://vtb-league.com/en/game/789750#stat
1733,2012/2013,Regular Season,https://vtb-league.com/en/game/789748#stat
1734,2012/2013,Regular Season,https://vtb-league.com/en/game/789492#stat
1735,2012/2013,Regular Season,https://vtb-league.com/en/game/789562#stat
1736,2012/2013,Regular Season,https://vtb-league.com/en/game/789742#stat
1737,2012/2013,Regular Season,https://vtb-league.com/en/game/789740#stat
1738,2012/2013,Regular Season,https://vtb-league.com/en/game/789560#stat
1739,2012/2013,Regular Season,https://vtb-league.com/en/game/789558#stat
1740,2012/2013,Regular Season,https://vtb-league.com/en/game/789738#stat
1741,2012/2013,Regular Season,https://vtb-league.com/en/game/789556#stat
